valence,status,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,anxiety,data_type
1,Ongoing,812,Personal,Unanticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,1.167,Social Media
1,Ongoing,803,Personal,Unanticipated,2,2,44.0,Male,36.0,18.0,3.6666666666666696,4.58333333333333,3.25,4.33333333333333,1.33333333333333,29.0,12.0,26.0,2.0,Graduate Degree,1.6,Social Media
0,Ongoing,896,Personal,Anticipated,2,2,37.0,Male,35.0,21.0,4.33333333333333,4.5,3.8333333333333295,4.08333333333333,2.5833333333333304,31.0,18.0,36.0,5.0,College Degree,2.25,Social Media
0,Ongoing,892,Personal,Anticipated,2,2,37.0,Male,35.0,21.0,4.33333333333333,4.5,3.8333333333333295,4.08333333333333,2.5833333333333304,31.0,18.0,36.0,5.0,College Degree,1.0,Social Media
0,Ongoing,790,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.143,Social Media
0,Ongoing,781,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.2,Social Media
0,Ongoing,777,Personal,Anticipated,2,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.2,Social Media
0,Ongoing,784,Personal,Anticipated,1,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.143,Social Media
1,Ongoing,789,Local,Anticipated,1,1,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.143,Social Media
0,Ongoing,769,Personal,Anticipated,1,2,27.0,Female,33.0,16.0,4.25,4.25,4.25,4.166666667,2.5,40.0,17.0,31.0,8.0,Graduate Degree,1.2,Social Media
0,Ongoing,794,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.6,Social Media
0,Ongoing,794,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.6,Social Media
0,Ongoing,793,Personal,Anticipated,2,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.6,Social Media
1,Ongoing,782,Local,Unanticipated,1,1,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.0,Social Media
1,Ongoing,789,Personal,Anticipated,1,2,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.2,Social Media
0,Ongoing,788,Personal,Anticipated,1,3,25.0,Female,34.0,19.0,4.666666667,3.666666667,4.166666667,2.916666667,1.75,46.0,22.0,39.0,6.0,Graduate Degree,1.2,Social Media
1,Ongoing,812,Personal,Anticipated,2,2,28.0,Female,38.0,19.0,4.0,3.25,4.0,3.416666667,3.166666667,41.0,23.0,44.0,7.0,College Degree,2.333,Social Media
1,Ongoing,812,Personal,Anticipated,2,2,28.0,Female,38.0,19.0,4.0,3.25,4.0,3.416666667,3.166666667,41.0,23.0,44.0,7.0,College Degree,2.333,Social Media
1,ended,811,Local,Anticipated,1,1,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,1.0,Social Media
0,Ongoing,798,Local,Anticipated,1,1,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,1.6,Social Media
1,Ongoing,799,School,Anticipated,1,2,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,1.6,Social Media
0,Ongoing,826,School,Anticipated,1,2,44.0,Female,34.0,17.0,4.0,4.833333333,3.083333333,4.25,2.333333333,38.0,17.0,34.0,7.0,Graduate Degree,1.143,Social Media
1,Ongoing,852,School,Anticipated,1,2,50.0,Female,38.0,19.0,5.0,3.5,4.66666666666667,3.0,2.9166666666666696,45.0,21.0,35.0,1.0,Doctoral Degree,1.429,Social Media
0,Ongoing,861,Personal,Unanticipated,2,2,50.0,Female,38.0,19.0,5.0,3.5,4.66666666666667,3.0,2.9166666666666696,45.0,21.0,35.0,1.0,Doctoral Degree,1.429,Social Media
1,ended,889,Personal,Anticipated,1,2,44.0,Female,28.0,13.0,3.833333333,2.833333333,3.5,3.333333333,3.25,31.0,14.0,41.0,5.0,College Degree,1.571,Social Media
1,Ongoing,780,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,2.0,Social Media
1,Ongoing,771,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,2.571,Social Media
0,ended,756,Work,Anticipated,1,1,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,1.6669999999999998,Social Media
1,Ongoing,748,Personal,Anticipated,1,2,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,2.4290000000000003,Social Media
1,Ongoing,802,Health,Anticipated,2,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,2.0,Social Media
1,Ongoing,794,Personal,Anticipated,1,2,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,1.286,Social Media
0,Ongoing,778,Health,Unanticipated,2,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,2.0,Social Media
1,Ongoing,761,Personal,Anticipated,1,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,1.6669999999999998,Social Media
1,Ongoing,811,Personal,Anticipated,1,3,35.0,Female,28.0,5.0,4.333333333,3.416666667,2.916666667,4.5,2.833333333,40.0,20.0,41.0,13.0,College Degree,1.0,Social Media
1,ended,889,Personal,Anticipated,2,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,1.0,Social Media
0,Ongoing,891,Personal,Anticipated,2,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,1.0,Social Media
0,Ongoing,891,Personal,Anticipated,1,2,53.0,Female,36.0,15.0,2.5833333333333304,4.66666666666667,3.5833333333333304,4.91666666666667,1.5,36.0,13.0,23.0,5.0,College Degree,1.0,Social Media
1,Ongoing,783,Personal,Anticipated,2,2,24.0,Male,29.0,18.0,3.166666667,4.0,3.833333333,4.083333333,2.583333333,36.0,20.0,38.0,7.0,Graduate Degree,2.25,Social Media
0,Ongoing,868,Personal,Anticipated,2,2,47.0,Male,36.0,18.0,3.8333333333333295,2.9166666666666696,3.8333333333333295,3.3333333333333304,2.0,38.0,21.0,38.0,5.0,Doctoral Degree,1.714,Social Media
0,Ongoing,757,Personal,Anticipated,2,2,43.0,Male,30.0,18.0,4.083333333,4.083333333,3.666666667,4.0,3.333333333,27.0,18.0,48.0,9.0,College Degree,3.667,Social Media
0,Ongoing,819,Work,Unanticipated,3,3,43.0,Male,30.0,18.0,4.083333333,4.083333333,3.666666667,4.0,3.333333333,27.0,18.0,48.0,9.0,College Degree,3.2,Social Media
1,Ongoing,815,Personal,Anticipated,2,2,34.0,Female,34.0,16.0,4.25,4.583333333,2.166666667,3.916666667,2.833333333,27.0,15.0,41.0,4.0,Graduate Degree,2.0,Social Media
1,Ongoing,761,Personal,Anticipated,2,2,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,1.571,Social Media
0,Ongoing,796,Work,Anticipated,1,1,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,1.6669999999999998,Social Media
1,Ongoing,785,Local,Anticipated,1,1,36.0,Male,37.0,16.0,4.33333333333333,3.25,4.0,3.0,3.8333333333333295,32.0,21.0,56.0,10.0,Graduate Degree,1.8330000000000002,Social Media
1,Ongoing,830,Personal,Anticipated,2,2,31.0,Female,38.0,18.0,4.75,3.5,3.333333333,4.333333333,3.083333333,38.0,18.0,39.0,5.0,Graduate Degree,1.4,Social Media
0,Ongoing,819,Personal,Anticipated,2,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,1.75,Social Media
1,Ongoing,811,Local,Unanticipated,1,1,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,1.5,Social Media
1,ended,823,Personal,Anticipated,2,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,1.75,Social Media
1,Ongoing,798,Local,Anticipated,1,1,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,2.0,Social Media
1,Ongoing,797,Personal,Anticipated,1,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,2.0,Social Media
1,Ongoing,790,Personal,Anticipated,1,2,30.0,Male,34.0,16.0,4.333333333,3.75,4.333333333,4.416666667,1.5,43.0,10.0,27.0,5.0,College Degree,1.8,Social Media
1,Ongoing,861,Personal,Anticipated,2,2,32.0,Female,35.0,19.0,3.0,3.25,3.0,3.916666667,3.083333333,30.0,18.0,52.0,9.0,Graduate Degree,1.0,Social Media
0,Ongoing,859,Personal,Anticipated,2,2,32.0,Female,35.0,19.0,3.0,3.25,3.0,3.916666667,3.083333333,30.0,18.0,52.0,9.0,Graduate Degree,1.6,Social Media
0,Ongoing,811,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.857,Social Media
1,Ongoing,811,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.857,Social Media
0,Ongoing,838,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
0,Ongoing,834,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
0,Ongoing,834,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
1,Ongoing,807,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,2.2,Social Media
0,Ongoing,807,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,2.2,Social Media
0,Ongoing,806,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,2.2,Social Media
0,Ongoing,805,Personal,Anticipated,2,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,2.2,Social Media
1,Ongoing,843,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.8330000000000002,Social Media
1,Ongoing,835,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
1,Ongoing,834,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
0,Ongoing,834,Personal,Anticipated,1,2,57.0,Female,37.0,16.0,4.41666666666667,4.83333333333333,4.25,4.66666666666667,3.25,36.0,15.0,34.0,12.0,Graduate Degree,1.571,Social Media
-1,Ongoing,808,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,3.75,Social Media
1,Ongoing,804,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,3.75,Social Media
0,Ongoing,803,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.5,Social Media
1,Ongoing,801,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.5,Social Media
1,Ongoing,799,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.5,Social Media
1,Ongoing,791,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.286,Social Media
0,Ongoing,789,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.1430000000000002,Social Media
1,Ongoing,813,School,Anticipated,1,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,2.8,Social Media
0,Ongoing,861,Personal,Anticipated,2,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,1.4,Social Media
0,Ongoing,900,Personal,Anticipated,1,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,1.0,Social Media
0,Ongoing,896,Work,Unanticipated,3,3,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,1.0,Social Media
1,Ongoing,876,Personal,Anticipated,1,3,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,1.0,Social Media
0,Ongoing,842,Personal,Unanticipated,2,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,2.5,Social Media
0,Ongoing,833,Personal,Anticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,1.8330000000000002,Social Media
0,Ongoing,791,Personal,Anticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,1.571,Social Media
1,Ongoing,806,Personal,Unanticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,1.0,Social Media
1,ended,756,Personal,Unanticipated,2,2,34.0,Female,32.0,14.0,3.666666667,4.0,3.5,3.75,3.25,31.0,16.0,37.0,8.0,Graduate Degree,2.286,Social Media
0,Ongoing,777,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
0,Ongoing,817,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,820,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
1,Ongoing,817,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
1,Ongoing,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
1,Ongoing,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
1,Ongoing,805,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
0,Ongoing,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
1,Ongoing,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
1,Ongoing,792,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,Ongoing,785,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.6,Social Media
0,Ongoing,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
1,Ongoing,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
0,Ongoing,781,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
0,Ongoing,738,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
1,Ongoing,737,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,737,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
1,Ongoing,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,797,Personal,Anticipated,1,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,Ongoing,788,Personal,Anticipated,1,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.6,Social Media
0,Ongoing,736,Local,Unanticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
0,Ongoing,798,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,Ongoing,798,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,Ongoing,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
0,Ongoing,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,ended,767,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.25,Social Media
1,Ongoing,808,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
0,Ongoing,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
0,Ongoing,785,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.6,Social Media
0,Ongoing,784,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.6,Social Media
1,Ongoing,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
0,Ongoing,751,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.167,Social Media
0,Ongoing,806,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.0,Social Media
0,Ongoing,790,Health,Unanticipated,2,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
1,Ongoing,790,Health,Unanticipated,2,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.333,Social Media
0,Ongoing,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.5,Social Media
0,Ongoing,736,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,812,Personal,Unanticipated,3,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,812,Personal,Unanticipated,3,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,734,Personal,Anticipated,1,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,2.0,Social Media
0,Ongoing,786,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,1.6,Social Media
1,Ongoing,818,Personal,Anticipated,2,2,39.0,Male,38.0,21.0,4.75,4.33333333333333,3.1666666666666696,3.1666666666666696,3.3333333333333304,33.0,20.0,55.0,6.0,College Degree,1.857,Social Media
1,Ongoing,783,Personal,Anticipated,2,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,1.571,Social Media
1,Ongoing,780,Personal,Anticipated,2,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,1.0,Social Media
0,Ongoing,804,Personal,Anticipated,1,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,1.8330000000000002,Social Media
0,Ongoing,750,Local,Unanticipated,1,1,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,1.3330000000000002,Social Media
1,ended,816,Personal,Anticipated,2,2,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,1.286,Social Media
1,Ongoing,837,Personal,Anticipated,2,2,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,1.429,Social Media
0,Ongoing,838,Local,Anticipated,1,1,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,1.429,Social Media
0,Ongoing,837,Local,Anticipated,1,1,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,1.429,Social Media
0,ended,813,Health,Anticipated,2,3,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,1.286,Social Media
1,Ongoing,795,Personal,Anticipated,2,2,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,1.4,Social Media
